corpus,view,cell,metric,n_seeds,mean,sd,min,max,seed_artifacts
dolmino_dclm,spelled,qwen25_3b|D_chord|B_any,dcv,5,-0.0014652014652014821,0.0037755600664395833,-0.00439560439560438,0.004981684981684942,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|D_chord|B_any,dcv_p,5,0.6551724137931034,0.3040867608507246,0.14342828585707146,0.9065467266366817,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|D_chord|B_any,r2gain,5,-0.00016641122071390236,0.007739073225620827,-0.008666363684919576,0.009529133177078153,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|D_chord|B_any,r2gain_p,5,0.5733133433283358,0.24393064171295498,0.2938530734632684,0.8970514742628686,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|D_chord|B_any,dkl,5,0.00030023350534983675,0.0011927839960026141,-0.0007851866296301191,0.002021427426727715,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|D_chord|B_any,dkl_p,5,0.5334332833583209,0.14611842480769902,0.37181409295352325,0.7066466766616691,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|D_chord|D_doc,resid_r,5,-0.005204782745316547,0.05615074128631306,-0.10494763405713768,0.027488151658767772,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|D_chord|D_doc,resid_p,5,0.5087456271864068,0.1184539579415266,0.44877561219390305,0.7201399300349826,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|D_chord|D_doc,dcv,5,0.0006446886446886735,0.0010235457404585268,-0.0002930402930402254,0.0023443223443224692,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|D_chord|D_doc,dcv_p,5,0.43388305847076464,0.16730601214682664,0.21839080459770116,0.6181909045477262,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|D_chord|D_doc,r2gain,5,-0.007108368048102509,0.0038636565530008014,-0.010617058682423686,-0.0007068537531476071,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|D_chord|D_doc,r2gain_p,5,0.8368815592203898,0.14375640482981764,0.5972013993003499,0.952023988005997,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|D_chord|D_doc,dkl,5,-0.000309706584501182,0.0009299943768784776,-0.0012498961284383159,0.0009670573452905257,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|D_chord|D_doc,dkl_p,5,0.6180909545227387,0.11683384116351893,0.4832583708145927,0.7666166916541729,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|E_modulation|A_win40,resid_r,5,-0.088866932518716,0.08448848194217175,-0.2157425014496603,0.008819765916298718,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|E_modulation|A_win40,resid_p,5,0.6949525237381309,0.17466163198493517,0.4577711144427786,0.9005497251374313,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|E_modulation|A_win40,dcv,5,-0.0004102564102564044,0.0008442408961692192,-0.00146520146520146,0.0005860805860805618,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|E_modulation|A_win40,dcv_p,5,0.4181909045477261,0.17734701906667863,0.11594202898550725,0.5592203898050975,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|E_modulation|A_win40,r2gain,5,-0.00639809111076306,0.014320371110566672,-0.017290815674013693,0.017102316193238876,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|E_modulation|A_win40,r2gain_p,5,0.8029985007496252,0.30095299409072457,0.2908545727136432,0.9975012493753124,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|E_modulation|A_win40,dkl,5,-0.0009573073711895211,0.0006332859832868489,-0.0019365148146190114,-0.0003285741503527631,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|E_modulation|A_win40,dkl_p,5,0.6395802098950525,0.16482566762315087,0.43278360819590206,0.889055472263868,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|E_modulation|B_any,resid_r,5,-0.16352000207325723,0.07492315850584222,-0.2582805570583071,-0.0695182592413822,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|E_modulation|B_any,resid_p,5,0.8621689155422289,0.10809827400032315,0.7141429285357321,0.9890054972513743,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|E_modulation|B_any,dcv,5,-0.002402930402930403,0.0030552173524345206,-0.006739926739926849,0.00146520146520146,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|E_modulation|B_any,dcv_p,5,0.6628685657171414,0.25298677177419887,0.26436781609195403,0.9555222388805598,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|E_modulation|B_any,r2gain,5,0.011727533932470035,0.022406334059256454,-0.0069927793720852005,0.04233955138918488,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|E_modulation|B_any,r2gain_p,5,0.4379810094952524,0.3408888612626747,0.04847576211894053,0.8170914542728636,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|E_modulation|B_any,dkl,5,-0.001291514024595665,0.0010683615488135307,-0.003056773818825763,-0.00029145172189673496,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|E_modulation|B_any,dkl_p,5,0.6994502748625687,0.24824395165683474,0.33033483258370816,0.9715142428785607,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|E_modulation|D_doc,resid_r,5,0.0850946409539575,0.12092549478118828,-0.12029103348634403,0.201740240303473,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|E_modulation|D_doc,resid_p,5,0.3060469765117441,0.2958931401054289,0.08345827086456771,0.8265867066466767,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|E_modulation|D_doc,dcv,5,0.001992673992673977,0.0032723561670666306,-0.0017582417582417964,0.00586080586080584,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|E_modulation|D_doc,dcv_p,5,0.20579710144927535,0.22986778285050735,0.01999000499750125,0.5937031484257871,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|E_modulation|D_doc,r2gain,5,-0.004449876927614805,0.005950555362877623,-0.011562002021719975,0.004269350967647467,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|E_modulation|D_doc,r2gain_p,5,0.7399300349825088,0.20414214549164064,0.48825587206396803,0.9610194902548725,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|E_modulation|D_doc,dkl,5,0.00013810801701024945,0.0012710623586421625,-0.0012426322316748187,0.0014849897710173601,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,spelled,qwen25_3b|E_modulation|D_doc,dkl_p,5,0.37631184407796103,0.27557152673804075,0.1409295352323838,0.7411294352823589,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4.json
dolmino_dclm,aggregated,gemma2_2b|C_harmonic|A_win40,resid_r,5,0.10050436780380949,0.06604015582497791,0.009285924184543052,0.19386103170998853,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4_neutral.json
dolmino_dclm,aggregated,gemma2_2b|C_harmonic|A_win40,resid_p,5,0.2996501749125437,0.1416249884315703,0.11594202898550725,0.5027486256871564,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4_neutral.json
dolmino_dclm,aggregated,gemma2_2b|C_harmonic|A_win40,dcv,5,0.0010909090909090534,0.004097077280280138,-0.002424242424242551,0.007878787878787818,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4_neutral.json
dolmino_dclm,aggregated,gemma2_2b|C_harmonic|A_win40,dcv_p,5,0.44427786106946526,0.15001330068903487,0.26186906546726635,0.672663668165917,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4_neutral.json
dolmino_dclm,aggregated,gemma2_2b|C_harmonic|A_win40,r2gain,5,-0.019907940650167943,0.01840277680026048,-0.0412223434493908,0.007786462398501004,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4_neutral.json
dolmino_dclm,aggregated,gemma2_2b|C_harmonic|A_win40,r2gain_p,5,0.8750624687656172,0.25571804186473746,0.41829085457271364,1.0,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4_neutral.json
dolmino_dclm,aggregated,gemma2_2b|C_harmonic|A_win40,dkl,5,-0.001024734937118954,0.0018202749339258737,-0.003409024913471906,0.00170907230390073,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4_neutral.json
dolmino_dclm,aggregated,gemma2_2b|C_harmonic|A_win40,dkl_p,5,0.6535732133933033,0.21669179248009954,0.3053473263368316,0.9010494752623688,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4_neutral.json
dolmino_dclm,aggregated,gemma2_2b|C_harmonic|B_any,resid_r,5,0.0861523254882056,0.046833930167498115,0.005575294526220181,0.12035369860817996,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4_neutral.json
dolmino_dclm,aggregated,gemma2_2b|C_harmonic|B_any,resid_p,5,0.29485257371314344,0.12099063024759041,0.1874062968515742,0.4867566216891554,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4_neutral.json
dolmino_dclm,aggregated,gemma2_2b|C_harmonic|B_any,dcv,5,-0.0060606060606061,0.0058446368248441525,-0.013939393939393918,0.0006060606060604989,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4_neutral.json
dolmino_dclm,aggregated,gemma2_2b|C_harmonic|B_any,dcv_p,5,0.6841579210394803,0.2881110398383416,0.28585707146426786,0.9930034982508745,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4_neutral.json
dolmino_dclm,aggregated,gemma2_2b|C_harmonic|B_any,r2gain,5,-0.009599729834996818,0.016460465674176333,-0.029273545831798975,0.006845457315119985,results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s1_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s2_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s3_neutral.json;results/phase5/fingerprint/wikipedia_thin_dolmino_dclm_v4_s4_neutral.json
