/home/moloch/Documents/Research/pitch_fourier/synthetic/measure.py:21: ConstantInputWarning: An input array is constant; the correlation coefficient is not defined.
  return {"rsa_circle": float(spearmanr(d, SEM_CIRC[iu]).correlation), "rsa_line": float(spearmanr(d, SEM_LINE[iu]).correlation), "rsa_code": float(spearmanr(d, code_hamming[iu]).correlation),
/home/moloch/Documents/Research/pitch_fourier/synthetic/phase4.py:75: RuntimeWarning: invalid value encountered in scalar divide
  g = geometry_stats(D, H); out.append({"twin_dist_rel": float(np.mean([D[a, b] for a, b in TWIN_PAIRS]) / nontwin), "twin_cos": float(np.mean(cos)), "eci": g["eci"], "circle_given_line": g["circle_given_line"], "line_given_circle": g["line_given_circle"], "rsa_code": g["rsa_code"],
/home/moloch/Documents/Research/pitch_fourier/synthetic/phase4.py:76: RuntimeWarning: invalid value encountered in scalar divide
  "unique_ctrl_dist_rel": float(np.mean([D[UNIQUE_CTRL, j] for j in range(N_STATES) if j != UNIQUE_CTRL]) / nontwin)})
[primary alias r=0.03 permuted s4] step      0 expo       0 | KL global 0.6415 common 0.4231 rare 0.4513 uniq 0.8271 | twin JSz 0.0048 JS15 0.0067 | Q twin dist_rel 0.94 cos 0.05 eci 0.33 l|c -0.05
[primary alias r=0.03 permuted s4] step    246 expo     472 | KL global 0.0623 common 0.0172 rare 0.2095 uniq 0.0261 | twin JSz 0.0457 JS15 0.0515 | Q twin dist_rel 0.76 cos 0.12 eci 0.16 l|c -0.21
[primary alias r=0.03 permuted s4] step    309 expo     595 | KL global 0.0613 common 0.0554 rare 0.1380 uniq 0.0256 | twin JSz 0.0209 JS15 0.0239 | Q twin dist_rel 0.72 cos 0.18 eci 0.09 l|c -0.22
[primary alias r=0.03 permuted s4] step    388 expo     741 | KL global 0.0344 common 0.0206 rare 0.0860 uniq 0.0192 | twin JSz 0.0143 JS15 0.0165 | Q twin dist_rel 0.68 cos 0.24 eci 0.08 l|c -0.21
[primary alias r=0.03 permuted s4] step    488 expo     912 | KL global 0.0253 common 0.0119 rare 0.0782 uniq 0.0051 | twin JSz 0.0177 JS15 0.0195 | Q twin dist_rel 0.64 cos 0.30 eci 0.04 l|c -0.27
[primary alias r=0.03 permuted s4] step    614 expo    1157 | KL global 0.0255 common 0.0123 rare 0.0571 uniq 0.0194 | twin JSz 0.0079 JS15 0.0095 | Q twin dist_rel 0.61 cos 0.29 eci 0.05 l|c -0.25
[primary alias r=0.03 permuted s4] step    771 expo    1462 | KL global 0.0203 common 0.0121 rare 0.0499 uniq 0.0109 | twin JSz 0.0086 JS15 0.0101 | Q twin dist_rel 0.56 cos 0.40 eci 0.03 l|c -0.22
[primary alias r=0.03 permuted s4] step    970 expo    1820 | KL global 0.0429 common 0.0363 rare 0.0844 uniq 0.0409 | twin JSz 0.0074 JS15 0.0082 | Q twin dist_rel 0.53 cos 0.42 eci 0.03 l|c -0.22
[primary alias r=0.03 permuted s4] step   1219 expo    2307 | KL global 0.0137 common 0.0064 rare 0.0306 uniq 0.0201 | twin JSz 0.0046 JS15 0.0054 | Q twin dist_rel 0.48 cos 0.46 eci 0.03 l|c -0.25
[primary alias r=0.03 permuted s4] step   1532 expo    2931 | KL global 0.0256 common 0.0196 rare 0.0449 uniq 0.0118 | twin JSz 0.0053 JS15 0.0057 | Q twin dist_rel 0.43 cos 0.51 eci 0.03 l|c -0.25
[primary alias r=0.03 permuted s4] step   1926 expo    3685 | KL global 0.0107 common 0.0078 rare 0.0180 uniq 0.0116 | twin JSz 0.0034 JS15 0.0039 | Q twin dist_rel 0.40 cos 0.51 eci 0.03 l|c -0.27
[primary alias r=0.03 permuted s4] step   2421 expo    4666 | KL global 0.0186 common 0.0116 rare 0.0333 uniq 0.0206 | twin JSz 0.0033 JS15 0.0036 | Q twin dist_rel 0.33 cos 0.67 eci 0.03 l|c -0.27
[primary alias r=0.03 permuted s4] step   3043 expo    5896 | KL global 0.0081 common 0.0056 rare 0.0151 uniq 0.0055 | twin JSz 0.0022 JS15 0.0028 | Q twin dist_rel 0.32 cos 0.66 eci 0.02 l|c -0.26
[primary alias r=0.03 permuted s4] step   3825 expo    7372 | KL global 0.0056 common 0.0035 rare 0.0110 uniq 0.0038 | twin JSz 0.0016 JS15 0.0022 | Q twin dist_rel 0.25 cos 0.76 eci 0.02 l|c -0.27
[primary alias r=0.03 permuted s4] step   4807 expo    9239 | KL global 0.0072 common 0.0074 rare 0.0120 uniq 0.0085 | twin JSz 0.0009 JS15 0.0011 | Q twin dist_rel 0.30 cos 0.72 eci 0.02 l|c -0.26
[primary alias r=0.03 permuted s4] step   6043 expo   11594 | KL global 0.0055 common 0.0044 rare 0.0121 uniq 0.0044 | twin JSz 0.0018 JS15 0.0024 | Q twin dist_rel 0.32 cos 0.70 eci 0.04 l|c -0.25
[primary alias r=0.03 permuted s4] step   7595 expo   14525 | KL global 0.0068 common 0.0059 rare 0.0121 uniq 0.0143 | twin JSz 0.0006 JS15 0.0008 | Q twin dist_rel 0.31 cos 0.65 eci 0.04 l|c -0.24
[primary alias r=0.03 permuted s4] step   9547 expo   18219 | KL global 0.0020 common 0.0012 rare 0.0042 uniq 0.0009 | twin JSz 0.0007 JS15 0.0009 | Q twin dist_rel 0.29 cos 0.70 eci 0.04 l|c -0.25
[primary alias r=0.03 permuted s4] step  12000 expo   22936 | KL global 0.0017 common 0.0020 rare 0.0037 uniq 0.0004 | twin JSz 0.0002 JS15 0.0004 | Q twin dist_rel 0.29 cos 0.70 eci 0.05 l|c -0.24
done results/phase4/runs/primary/alias_r0.03_permuted_s4
