/home/moloch/Documents/Research/pitch_fourier/synthetic/measure.py:21: ConstantInputWarning: An input array is constant; the correlation coefficient is not defined.
  return {"rsa_circle": float(spearmanr(d, SEM_CIRC[iu]).correlation), "rsa_line": float(spearmanr(d, SEM_LINE[iu]).correlation), "rsa_code": float(spearmanr(d, code_hamming[iu]).correlation),
/home/moloch/Documents/Research/pitch_fourier/synthetic/phase4.py:75: RuntimeWarning: invalid value encountered in scalar divide
  g = geometry_stats(D, H); out.append({"twin_dist_rel": float(np.mean([D[a, b] for a, b in TWIN_PAIRS]) / nontwin), "twin_cos": float(np.mean(cos)), "eci": g["eci"], "circle_given_line": g["circle_given_line"], "line_given_circle": g["line_given_circle"], "rsa_code": g["rsa_code"],
/home/moloch/Documents/Research/pitch_fourier/synthetic/phase4.py:76: RuntimeWarning: invalid value encountered in scalar divide
  "unique_ctrl_dist_rel": float(np.mean([D[UNIQUE_CTRL, j] for j in range(N_STATES) if j != UNIQUE_CTRL]) / nontwin)})
[primary alias r=0.003 permuted s4] step      0 expo       0 | KL global 0.6415 common 0.4231 rare 0.4513 uniq 0.8271 | twin JSz 0.0048 JS15 0.0067 | Q twin dist_rel 0.94 cos 0.05 eci 0.33 l|c -0.05
[primary alias r=0.003 permuted s4] step   1926 expo     363 | KL global 0.0222 common 0.0072 rare 0.0833 uniq 0.0092 | twin JSz 0.0211 JS15 0.0235 | Q twin dist_rel 0.51 cos 0.26 eci 0.07 l|c -0.26
[primary alias r=0.003 permuted s4] step   2421 expo     456 | KL global 0.0344 common 0.0111 rare 0.1104 uniq 0.0175 | twin JSz 0.0190 JS15 0.0207 | Q twin dist_rel 0.49 cos 0.28 eci 0.09 l|c -0.25
[primary alias r=0.003 permuted s4] step   3043 expo     588 | KL global 0.0155 common 0.0084 rare 0.0465 uniq 0.0096 | twin JSz 0.0106 JS15 0.0120 | Q twin dist_rel 0.45 cos 0.31 eci 0.09 l|c -0.26
[primary alias r=0.003 permuted s4] step   3825 expo     743 | KL global 0.0156 common 0.0065 rare 0.0567 uniq 0.0033 | twin JSz 0.0081 JS15 0.0101 | Q twin dist_rel 0.41 cos 0.40 eci 0.08 l|c -0.26
[primary alias r=0.003 permuted s4] step   4807 expo     925 | KL global 0.0142 common 0.0046 rare 0.0501 uniq 0.0072 | twin JSz 0.0087 JS15 0.0097 | Q twin dist_rel 0.41 cos 0.41 eci 0.10 l|c -0.21
[primary alias r=0.003 permuted s4] step   6043 expo    1153 | KL global 0.0089 common 0.0043 rare 0.0267 uniq 0.0046 | twin JSz 0.0059 JS15 0.0074 | Q twin dist_rel 0.39 cos 0.48 eci 0.09 l|c -0.22
[primary alias r=0.003 permuted s4] step   7595 expo    1461 | KL global 0.0112 common 0.0066 rare 0.0339 uniq 0.0123 | twin JSz 0.0039 JS15 0.0048 | Q twin dist_rel 0.35 cos 0.54 eci 0.08 l|c -0.25
[primary alias r=0.003 permuted s4] step   9547 expo    1814 | KL global 0.0060 common 0.0015 rare 0.0239 uniq 0.0014 | twin JSz 0.0043 JS15 0.0051 | Q twin dist_rel 0.34 cos 0.58 eci 0.06 l|c -0.25
[primary alias r=0.003 permuted s4] step  12000 expo    2279 | KL global 0.0037 common 0.0017 rare 0.0139 uniq 0.0011 | twin JSz 0.0032 JS15 0.0039 | Q twin dist_rel 0.34 cos 0.58 eci 0.06 l|c -0.24
done results/phase4/runs/primary/alias_r0.003_permuted_s4
